id,usuario_id,descripcion,valor,categoria
10518,24,tarjeta pago saldo refinanciado,902.41,Deudas
10519,2476,impuestos municipales,192.79,Servicios
10520,1056,pago de almacen san martin,236.33,Alimentacion
10521,2911,movimiento: almacen san martin,138.52,Alimentacion
10522,2387,salida al cine,131.99,Ocio
10523,1971,consulta medica de control,434.93,Salud
10524,2005,comprq dolares banco,1374.45,Ahorros
10525,1539,abono internet fibertel,143.08,Servicios
10526,2560,combustible shell,60.88,Transporte
10527,672,analisis de sangre,176.29,Salud
10528,2925,pago de intereses,470.13,Deudas
10529,571,compras fiambreria,255.43,Alimentacion
10530,764,taller de ingles,379.06,Educacion
10531,1243,compras fiambreria,264.06,Alimentacion
10532,713,plazo fijo,225.58,Ahorros
10533,2637,abono internet fibertel,160.58,Servicios
10534,767,curso de programacion,792.91,Educacion
10535,1783,juegos de consola,104.55,Ocio
10536,1294,optica lentes,447.03,Salud
10537,2867,compra farmacia,249.1,Salud
10538,1675,abono internet fibertel,157.39,Servicios
10539,2126,movimiento: factura gas metrogas,64.56,Servicios
10540,2058,servicio de agua aysa,56.77,Servicios
10541,1492,taxis de la ciudad,30.08,Transporte
10542,1360,viaje uber,43.15,Transporte
10543,636,curso de programacion,320.0,Educacion
10544,1210,reparacion electrica,671.68,Alimentacion
10545,2640,servicio de agua aysa,183.58,Servicios
10546,2766,consultq medica de control,215.49,Salud
10547,2613,cuota jardin de infantes,263.66,Educacion
10548,1692,colectivo linea 60,31.86,Transporte
10549,1298,compra supermercado dia,142.37,Alimentacion
10550,2458,transferencia ahorro mensual,1275.61,Ahorros
10551,358,expensas del edificio,1155.98,Vivienda
10552,1671,cuota prestamo banco,409.49,Deudas
10553,2146,pago de abono internet fibertel,34.82,Vivienda
10554,1007,supermercado coto,238.97,Alimentacion
10555,241,impuestos municipales,59.52,Servicios
10556,2605,tarjeta taxis de la ciudad,46.67,Transporte
10557,2759,estudios clinicos,465.62,Salud
10558,1827,tarjeta verduleria de la esquina,246.03,Alimentacion
10559,1265,servicio de agua aysa,51.75,Servicios
10560,156,analisis de sangre,375.95,Salud
10561,352,cerveceria artesanal,133.0,Ocio
10562,44,factura luz edesur,158.05,Servicios
10563,2640,cuota prepaga osde,454.09,Salud
10564,138,viaje cabify,40.4,Transporte
10565,1968,plqzo fijo,384.86,Ahorros
10566,2484,compra dolares banco,904.81,Ahorros
10567,754,factura luz edesur,31.42,Transporte
10568,143,matricula del colegio,637.06,Educacion
10569,1847,fac servicio de plomeria,605.88,Vivienda
10570,2310,compra expensas del edificio,810.23,Transporte
10571,2560,supermercado carrefour,397.14,Alimentacion
10572,2721,compra ferreteria,425.37,Vivienda
10573,62,servicio de agua aysa,121.04,Servicios
10574,1591,cuota jardin de infantes,155.83,Educacion
10575,1447,transferencia ahorro mensual,1456.62,Ahorros
10576,1420,compra ferreteria,375.24,Vivienda
10577,2020,tarjeta dentista limpieza,107.33,Salud
10578,2079,salida al cine,122.81,Ocio
10579,2997,expensas del edificio,255.1,Vivienda
10580,2850,viaje cabify,67.01,Transporte
10581,1193,utiles escolares,724.92,Educacion
10582,2314,compra ferreteria,785.03,Vivienda
10583,2356,compra libros de texto,492.02,Educacion
10584,2507,compra dolares banco,530.69,Ahorros
10585,334,pago alquiler mensual,379.63,Vivienda
10586,2563,suscripcion spotify,61.0,Ocio
10587,2489,compra ferreteria,617.95,Vivienda
10588,2721,compra supermercado dia,166.49,Alimentacion
10589,2439,colectivo lineq 60,26.59,Transporte
10590,1796,suscripcion spotify,121.97,Ocio
10591,2983,cuota prestamo auto,497.53,Deudas
10592,2608,movimiento: plazo fijo,239.65,Ahorros
10593,254,pintura habitacion,805.74,Vivienda
10594,1424,juegos de consola,31.4,Ocio
10595,1028,wstudios clinicos,456.78,Salud
10596,1912,compra dolares banco,883.18,Ahorros
10597,2167,pago saldo refinanciado,271.07,Deudas
10598,996,fac compras fiambreria,222.24,Vivienda
10599,470,taxis de la ciudad,35.61,Transporte
10600,1494,fondo comun de inversion,497.42,Ahorros
10601,2833,consultq medica de control,321.01,Salud
10602,1888,dentista limpieza,430.4,Salud
10603,1524,transferencia ahorro mensual,401.7,Ahorros
10604,1094,opticq lentes,136.1,Salud
10605,694,compra taller de ingles,381.86,Educacion
10606,2913,suscripcion spotify,149.07,Ocio
10607,2824,consulta medica de control,156.27,Salud
10608,1394,pago de pago tarjeta de credito,651.47,Deudas
10609,2045,combustible ypf,39.4,Transporte
10610,181,juegos de consola,44.27,Ocio
10611,1221,combustible shell,70.46,Transporte
10612,47,inversion en acciones,1465.55,Ahorros
10613,634,juegos de consola,52.83,Ocio
10614,1164,trqnsferencia ahorro mensual,325.1,Ahorros
10615,1689,reparacion electrica,1081.01,Vivienda
10616,1564,consulta medica de control,358.16,Salud
10617,1451,combustible ypf,68.09,Transporte
10618,589,pago saldo refinanciado,244.26,Vivienda
10619,1878,reparacion electrica,662.49,Vivienda
10620,2358,peaje autopista,52.33,Transporte
10621,2322,transferencia ahorro mensual,338.13,Ahorros
10622,1563,cuota prestamo auto,237.37,Deudas
10623,840,matricula del colegio,382.34,Educacion
10624,1414,pago de intereses,580.14,Deudas
10625,2507,matricula del colegio,393.47,Educacion
10626,733,impuestos municipqles,196.93,Servicios
10627,2409,cuota jardin de infantes,748.9,Educacion
10628,1018,utiles escolares,245.94,Educacion
10629,2710,pago alquiler mensual,595.88,Vivienda
10630,2747,utiles escolares,128.91,Educacion
10631,1455,qbono telefonia movil,192.17,Servicios
10632,2933,estudios clinicos,132.87,Salud
10633,758,compra ferreteria,823.6,Vivienda
10634,2003,pago saldo refinanciado,976.67,Deudas
10635,621,cerveceriq artesanal,121.31,Ocio
10636,1889,pago tarjeta de credito,783.95,Deudas
10637,182,colectivo linea 60,67.66,Transporte
10638,2734,transferencia ahorro mensual,885.01,Deudas
10639,2729,impuestos municipales,41.65,Servicios
10640,2296,curso de programacion,122.01,Transporte
10641,2668,compra servicio de agua aysa,185.06,Servicios
10642,1321,movimiento: carga sube,30.64,Transporte
10643,1800,expensqs comunes,797.93,Vivienda
10644,2078,factura luz edesur,164.99,Servicios
10645,1326,combustible ypf,73.73,Transporte
10646,1500,pago tarjeta de credito,901.74,Deudas
10647,2921,matricula del colegio,731.38,Ocio
10648,948,compra libros de texto,676.97,Servicios
10649,1376,pqgo de intereses,392.41,Deudas
10650,985,verduleria de la esquina,121.08,Alimentacion
10651,2365,fac entradas recital,35.23,Ocio
10652,2785,carga sube,30.49,Transporte
10653,1421,compra panaderia,158.48,Alimentacion
10654,2216,factura luz edesur,135.71,Salud
10655,2791,reparacion de cerradura,666.39,Vivienda
10656,126,compra supermercado dia,203.76,Alimentacion
10657,2621,entradas recital,49.45,Ocio
10658,120,juegos de consolq,42.1,Ocio
10659,1452,optica lentes,485.65,Salud
10660,1009,juegos de consola,85.69,Ocio
10661,1214,inversion en acciones,755.18,Ahorros
10662,1452,movimiento: suscripcion netflix,84.18,Ocio
10663,2608,compra supermercado dia,313.16,Alimentacion
10664,697,cerveceria artesanal,78.38,Ocio
10665,2271,pago de intereses,693.42,Deudas
10666,1516,abono internet fibertel,122.99,Servicios
10667,1035,pago de intereses,761.76,Deudas
10668,2841,movimiento: pago tarjeta de credito,487.69,Deudas
10669,1536,transferencia ahorro mensual,392.96,Ahorros
10670,814,optica lentes,355.39,Salud
10671,310,factura gas metrogas,190.53,Servicios
10672,1012,compra cafeteria,27.48,Ocio
10673,2797,tqrjeta combustible ypf,25.86,Transporte
10674,1058,cuota universidad,170.1,Educacion
10675,1019,movimiento: optica lentes,182.6,Salud
10676,2529,utiles escolares,463.61,Educacion
10677,2622,inversion en acciones,195.73,Ahorros
10678,825,pago de intereses,395.14,Transporte
10679,2045,compra dolares banco,1332.25,Ahorros
10680,1117,transferencia ahorro mensual,254.91,Ahorros
10681,628,cuota prestamo banco,428.62,Deudas
10682,1157,cuota prestamo banco,171.44,Deudas
10683,2892,salida al cine,60.76,Ocio
10684,989,cena restaurante,89.36,Ocio
10685,2467,entradas recital,93.58,Ocio
10686,1492,cerveceria artesanal,56.19,Ocio
10687,1829,inversion en acciones,230.3,Salud
10688,2078,compra panaderia,303.07,Alimentacion
10689,1993,cena restaurante,78.73,Ocio
10690,2346,cuota prestamo banco,622.28,Deudas
10691,1085,verduleria de la esquina,160.28,Alimentacion
10692,2506,juegos de consolq,136.88,Ocio
10693,2352,plazo fijo,288.21,Ahorros
10694,340,pago de suscripcion netflix,42.59,Ocio
10695,2496,combustiblw ypf,20.54,Transporte
10696,1860,compras fiambreria,124.56,Alimentacion
10697,1326,pqgo alquiler mensual,1131.92,Vivienda
10698,2929,suscripcion spotify,76.91,Ocio
10699,2588,inversion en acciones,466.55,Ahorros
10700,2533,matricula del colegio,311.02,Educacion
10701,77,abono internet fibertel,124.79,Servicios
10702,1657,suscripcion netflix,25.91,Alimentacion
10703,2563,cerveceria artesanal,34.29,Ocio
10704,1573,fac compra dolares banco,1143.87,Ahorros
10705,2992,compra libros de texto,216.31,Educacion
10706,2707,carga sube,17.14,Transporte
10707,92,cuota prestamo banco,795.96,Deudas
10708,1875,analisis de sangre,432.72,Salud
10709,466,transferencia ahorro mensual,1475.19,Ahorros
10710,2514,curso de programacion,127.83,Educacion
10711,2738,compras fiambreria,247.57,Alimentacion
10712,1353,pago alquiler mensual,462.28,Deudas
10713,1309,fondo comun de inversion,1461.03,Ahorros
10714,947,pago de compra panaderia,163.89,Salud
10715,554,pago tarjeta de credito,210.81,Deudas
10716,2041,pago saldo refinanciado,478.31,Deudas
10717,2157,inversion en acciones,1146.19,Ahorros
10718,92,inversion en acciones,615.43,Ahorros
10719,1003,comprq cafeteria,116.69,Ocio
10720,368,compra cuota universidad,227.4,Educacion
10721,820,abono internet fibertel,144.21,Servicios
10722,423,plazo fijo,642.05,Ahorros
10723,572,cuota universidad,565.47,Educacion
10724,2910,cuota prepaga osde,451.34,Salud
10725,1264,fondo comun de inversion,766.91,Ahorros
10726,435,supermercado coto,175.54,Alimentacion
10727,2260,compra panaderia,233.2,Alimentacion
10728,1424,servicio de plomeria,302.26,Vivienda
10729,1634,carga sube,35.44,Transporte
10730,2574,factura gas metrogas,196.46,Servicios
10731,1754,fac combustible ypf,27.66,Salud
10732,468,factura luz edesur,65.99,Servicios
10733,1194,pago saldo refinanciado,192.98,Deudas
10734,1843,movimiento: pago saldo refinanciado,462.77,Deudas
10735,792,analisis de sangre,54.32,Salud
10736,2923,fac compra dolares banco,603.19,Ahorros
10737,2258,cena restaurante,122.46,Ocio
10738,2304,expensas del edificio,601.21,Vivienda
10739,1707,cuota prestamo banco,815.09,Deudas
10740,73,expensas comunes,765.8,Vivienda
10741,147,pintura habitacion,750.75,Vivienda
10742,317,tarjeta cuota prestamo banco,845.43,Servicios
10743,606,servicio de plomeria,880.78,Vivienda
10744,575,compras fiambreria,367.17,Alimentacion
10745,1178,movimiento: compra cafeteria,64.14,Ocio
10746,2595,pago tarjeta de credito,743.88,Deudas
10747,2883,medicamentos recetados,124.21,Salud
10748,312,carga sube,64.04,Transporte
10749,2856,cerveceria artesanal,129.36,Ocio
10750,765,compras fiambreria,177.2,Alimentacion
10751,2182,utiles escolares,158.64,Educacion
10752,2996,fac cena restaurante,88.23,Ocio
10753,436,pago tarjeta de credito,550.18,Deudas
10754,358,abono internet fibertel,97.68,Servicios
10755,2978,cerveceriq artesanal,142.27,Ocio
10756,2931,viaje uber,62.61,Transporte
10757,2300,cuota prestamo banco,276.57,Deudas
10758,135,pago de intereses,335.74,Deudas
10759,523,comprq matricula del colegio,130.99,Educacion
10760,804,compra farmacia,457.21,Salud
10761,2708,compra pago saldo refinanciado,475.14,Deudas
10762,2367,pago de utiles escolares,235.32,Educacion
10763,80,movimiento: analisis de sangre,314.95,Salud
10764,1477,plazo fijo,651.69,Ahorros
10765,2462,inversion en acciones,1176.85,Ahorros
10766,2041,movimiento: factura gas metrogas,81.06,Servicios
10767,368,pqgo saldo refinanciado,512.37,Deudas
10768,1007,movimiento: comprq libros de texto,691.56,Educacion
10769,993,utiles escolares,398.19,Educacion
10770,596,pago de utiles escolares,335.4,Educacion
10771,1897,combustible shell,49.2,Transporte
10772,2749,dentista limpieza,246.95,Salud
10773,1045,fac cuota prestamo banco,993.88,Deudas
10774,2597,cena restaurante,38.97,Ocio
10775,2294,fondo comun de inversion,478.1,Ahorros
10776,2331,abono telefonia movil,168.22,Servicios
10777,2662,cerveceria artesanal,113.73,Ocio
10778,2979,expensas comunes,628.34,Vivienda
10779,2854,factura gas metrogas,163.25,Servicios
10780,2280,reparacion de cerradura,765.73,Vivienda
10781,2364,qbono telefonia movil,163.77,Servicios
10782,2886,matricula del colegio,780.3,Educacion
10783,1824,combustible ypf,30.76,Transporte
10784,2012,abono internet fibertel,172.06,Servicios
10785,2000,fac pago tarjeta de credito,819.49,Deudas
10786,411,viaje cabify,38.27,Transporte
10787,2293,fac salida al cine,106.9,Ocio
10788,387,compra ferreteria,382.65,Vivienda
10789,2737,cuota universidad,244.1,Educacion
10790,1749,pago de compra panaderia,331.27,Alimentacion
10791,2406,suscripcion netflix,64.13,Deudas
10792,1022,pqgo saldo refinanciado,713.74,Deudas
10793,2662,viaje uber,23.72,Transporte
10794,2846,verduleriq de la esquina,111.31,Alimentacion
10795,2070,plazo fijo,1371.26,Ahorros
10796,19,fac colectivo linea 60,72.15,Transporte
10797,276,pago de intereses,389.76,Deudas
10798,659,utiles escolares,198.24,Educacion
10799,2946,carga sube,66.94,Transporte
10800,552,taller de ingles,782.21,Educacion
10801,679,transferencia ahorro mensual,828.52,Ahorros
10802,603,juegos de consola,42.99,Ocio
10803,365,dentistq limpieza,121.46,Salud
10804,1974,cuota prestamo auto,155.94,Deudas
10805,795,verduleria de la esquina,151.33,Alimentacion
10806,1359,compra dolares banco,1138.84,Ahorros
10807,2700,fondo comun de inversion,1284.17,Ocio
10808,1775,pago alquiler mensual,1113.8,Vivienda
10809,590,cuota prestamo auto,425.99,Deudas
10810,199,cuota prepaga osde,350.33,Salud
10811,2065,movimiento: suscripcion spotify,54.88,Ocio
10812,218,pago saldo refinanciado,281.21,Deudas
10813,741,transferencia ahorro mensual,1086.76,Ahorros
10814,650,pqgo saldo refinanciado,641.56,Deudas
10815,2195,compra transferencia ahorro mensual,1499.65,Ahorros
10816,670,servicio de plomeria,1121.41,Vivienda
10817,1438,carniceria central,147.89,Alimentacion
10818,665,abono internet fibertel,134.92,Ahorros
10819,856,reparacion de cerradura,1104.5,Vivienda
10820,2378,tarjeta carniceria central,146.94,Alimentacion
10821,895,analisis de sangre,300.47,Salud
10822,1894,fqctura luz edesur,159.95,Alimentacion
10823,1187,estudios clinicos,462.96,Salud
10824,1843,supermercado carrefour,133.14,Alimentacion
10825,2149,impuestos municipales,56.93,Servicios
10826,327,pago de intereses,306.07,Deudas
10827,2375,movimiento: cuota universidad,118.3,Alimentacion
10828,2058,cena restaurante,118.52,Ocio
10829,2401,compra farmacia,178.5,Salud
10830,183,curso de programacion,548.47,Educacion
10831,455,consulta medica de control,242.83,Salud
10832,1670,compra colectivo linea 60,45.89,Transporte
10833,6,impuestos municipales,121.94,Servicios
10834,1357,factura gas metrogas,191.3,Servicios
10835,211,pago de intereses,960.99,Transporte
10836,51,supermercado carrefour,77.03,Alimentacion
10837,1469,viaje uber,20.57,Transporte
10838,1010,compra viaje uber,52.01,Vivienda
10839,377,optica lentes,424.67,Salud
10840,2688,servicio de agua aysa,38.06,Servicios
10841,2818,impuestos municipales,188.46,Servicios
10842,1075,servicio de agua aysa,49.05,Servicios
10843,154,supermercado carrefour,192.62,Alimentacion
10844,582,combustible shell,54.55,Transporte
10845,788,pago de intereses,589.12,Deudas
10846,791,plazo fijo,123.5,Ocio
10847,2182,factura luz edesur,109.1,Servicios
10848,2268,compras fiambreria,397.31,Alimentacion
10849,163,servicio de plomeria,418.16,Vivienda
10850,971,pago de intereses,671.67,Deudas
10851,648,matricula del colegio,160.08,Ahorros
10852,2617,carniceria central,327.51,Alimentacion
10853,1526,fqctura gas metrogas,49.25,Servicios
10854,946,cerveceria artesanal,132.29,Ocio
10855,689,movimiento: transferencia ahorro mensual,1199.73,Ahorros
10856,2163,expensas comunes,249.74,Vivienda
10857,1523,compra pintura habitacion,593.89,Vivienda
10858,1496,pago de intereses,848.39,Deudas
10859,2048,servicio de plomeria,849.83,Vivienda
10860,1173,compra farmacia,210.87,Educacion
10861,123,abono internet fibertel,65.6,Servicios
10862,804,compra libros de texto,398.14,Educacion
10863,2887,plazo fijo,560.92,Ahorros
10864,1093,cuota jardin de infantes,571.88,Educacion
10865,2874,transferencia ahorro mensual,463.95,Ahorros
10866,63,suscripcion spotify,64.76,Ocio
10867,733,entradas recital,121.07,Ocio
10868,2638,cerveceria artesanal,22.58,Ocio
10869,1658,pago de servicio de agua aysa,81.76,Servicios
10870,948,reparacion electrica,751.89,Vivienda
10871,2265,tqrjeta pago alquiler mensual,896.73,Vivienda
10872,479,compra dolares banco,366.89,Ahorros
10873,1138,abono internet fibertel,82.76,Servicios
10874,1997,comprq cafeteria,71.97,Ocio
10875,1404,pago de supermercado carrefour,205.66,Alimentacion
10876,977,impuestos municipales,141.45,Servicios
10877,237,salida al cine,106.63,Ahorros
10878,2524,pintura habitacion,562.74,Vivienda
10879,1955,pago de intereses,705.09,Deudas
10880,598,abono telefonia movil,33.07,Servicios
10881,1703,cuota prestamo auto,821.59,Deudas
10882,2177,transferencia ahorro mensual,942.69,Ahorros
10883,2558,movimiento: carniceria central,351.24,Alimentacion
10884,165,movimiento: compra farmacia,306.21,Salud
10885,2325,combustible shell,68.11,Transporte
10886,2305,medicamentos recetados,355.88,Salud
10887,570,viaje cabify,24.37,Educacion
10888,141,suscripcion netflix,38.24,Ocio
10889,686,compra dolares banco,120.64,Ahorros
10890,687,fac combustible shell,25.7,Transporte
10891,2764,reparacion de cerradura,513.58,Vivienda
10892,2039,matricula del colegio,578.13,Educacion
10893,1075,compra libros de texto,287.6,Educacion
10894,1527,compra supermercado dia,370.19,Transporte
10895,1283,suscripcion spotify,24.63,Ocio
10896,2226,tarjeta compra libros de texto,577.19,Educacion
10897,922,suscripcion spotify,135.14,Ocio
10898,2591,pintura habitacion,481.83,Ahorros
10899,1342,compra cafeteria,51.16,Ahorros
10900,1690,compra dolares banco,1287.97,Ahorros
10901,364,fac compras fiambreria,344.27,Alimentacion
10902,1079,cena restaurante,99.35,Ocio
10903,1068,compra supermercado dia,56.89,Alimentacion
10904,2641,fqctura luz edesur,187.77,Servicios
10905,2031,reparacion de cerradura,1042.72,Vivienda
10906,2590,juegos de consola,140.68,Ocio
10907,2370,factura gas metrogas,68.26,Servicios
10908,2696,curso de programacion,795.79,Educacion
10909,2062,movimiento: compra dolares banco,263.5,Ahorros
10910,1381,pago saldo refinanciado,400.67,Deudas
10911,1507,optica lentes,190.65,Salud
10912,618,verduleria y fruteria,82.15,Alimentacion
10913,359,cuota prestamo banco,530.67,Deudas
10914,1342,reparacion electrica,441.25,Vivienda
10915,1983,factura luz edesur,51.65,Servicios
10916,1615,expensas del edificio,379.44,Vivienda
10917,194,impuestos municipales,82.25,Servicios
10918,363,compra panaderia,224.4,Alimentacion
10919,1120,supermercado carrefour,113.28,Alimentacion
10920,1064,combustible shell,67.65,Transporte
10921,2816,matricula del colegio,415.02,Educacion
10922,2445,cena restaurante,24.02,Ocio
10923,107,taxis de la ciudad,30.45,Vivienda
10924,527,supermercado coto,354.41,Alimentacion
10925,1953,transferencia ahorro mensual,1361.99,Educacion
10926,784,abono internet fibertel,107.54,Alimentacion
10927,2573,pago saldo refinanciado,778.92,Deudas
10928,1783,tarjeta cerveceria artesanal,81.47,Ocio
10929,1750,plazo fijo,111.19,Ahorros
10930,1067,cuota prestamo banco,248.79,Deudas
10931,2674,fac pintura habitacion,279.34,Vivienda
10932,1866,utiles escolares,687.99,Educacion
10933,2398,fac taxis de la ciudad,54.05,Transporte
10934,1465,verduleria de la esquina,351.45,Ocio
10935,1006,salida al cine,37.74,Ocio
10936,2590,estudios clinicos,186.51,Salud
10937,1635,expensas comunes,1188.05,Ahorros
10938,94,verduleria de la esquina,305.76,Alimentacion
10939,2044,entradas recital,64.73,Ocio
10940,2947,pago saldo refinanciado,556.87,Deudas
10941,89,expensas del edificio,938.85,Vivienda
10942,1954,pago de intereses,197.91,Deudas
10943,2551,compra dentista limpieza,321.04,Ocio
10944,2815,factura luz edesur,103.43,Servicios
10945,2042,fac estudios clinicos,308.49,Ahorros
10946,2262,cenq restaurante,85.57,Ocio
10947,1446,expensas del edificio,363.26,Vivienda
10948,526,compra entradas recital,49.33,Ocio
10949,2240,abono telefonia movil,186.77,Servicios
10950,1831,pago de intereses,625.3,Transporte
10951,2742,salida al cine,78.85,Ocio
10952,2690,compra ferreteria,840.46,Vivienda
10953,555,tarjeta fondo comun de inversion,780.86,Ahorros
10954,2435,abono internet fibertel,46.99,Servicios
10955,681,compra dolares banco,378.37,Ahorros
10956,2824,analisis de sangre,474.96,Salud
10957,1498,matricula del colegio,453.28,Educacion
10958,1632,carniceria central,64.93,Educacion
10959,203,pago saldo refinanciado,813.45,Deudas
10960,447,compras fiambreria,175.99,Alimentacion
10961,2948,tarjeta compras fiambreria,189.51,Alimentacion
10962,1116,abono internet fibertel,87.46,Servicios
10963,778,pago tarjeta de credito,640.14,Deudas
10964,2226,movimiento: cuota prepaga osde,187.19,Salud
10965,1687,combustible shell,53.06,Transporte
10966,829,comprq factura luz edesur,181.24,Salud
10967,559,fac curso de programacion,502.93,Servicios
10968,2023,compra supermercado dia,319.56,Alimentacion
10969,103,combustible shell,67.03,Transporte
10970,1297,movimiento: dentista limpieza,249.93,Salud
10971,1558,entradas recital,85.1,Ocio
10972,116,pago de compra supermercado dia,79.04,Transporte
10973,859,pago saldo refinanciado,942.77,Deudas
10974,2512,viaje cabify,11.74,Transporte
10975,104,compra libros de texto,234.46,Educacion
10976,2307,cuota prestamo banco,836.09,Deudas
10977,1332,taller de ingles,312.42,Educacion
10978,929,pqgo de intereses,309.62,Deudas
10979,2858,suscripcion netflix,56.11,Ocio
10980,2690,factura luz edesur,183.12,Servicios
10981,807,compra pago tarjeta de credito,894.91,Alimentacion
10982,560,compra dentista limpieza,192.27,Salud
10983,2075,taller de ingles,730.71,Educacion
10984,2556,pago de impuestos municipales,72.98,Servicios
10985,527,compra dolares banco,231.79,Ahorros
10986,2823,juegos de consola,103.16,Ocio
10987,953,compras fiambreria,270.85,Alimentacion
10988,298,pago saldo refinanciado,671.58,Deudas
10989,777,suscripcion spotify,93.75,Ocio
10990,361,supermercado carrefour,300.02,Alimentacion
10991,504,compra ferreteria,890.91,Vivienda
10992,1977,suscripcion spotify,84.91,Ocio
10993,2636,verduleria y fruteria,374.43,Alimentacion
10994,2078,cuota jardin de infantes,380.61,Educacion
10995,1463,cuota prepaga osde,196.61,Salud
10996,2174,impuestos municipales,101.1,Servicios
10997,596,cuota prestamo auto,749.79,Deudas
10998,1590,analisis de sangre,83.49,Salud
10999,1390,medicamentos recetados,148.65,Salud
11000,1876,estudios clinicos,325.48,Salud
11001,263,juegos de consola,120.43,Ocio
11002,2984,cerveceria artesanal,27.13,Ocio
11003,2920,estudios clinicos,371.65,Salud
11004,1864,compra cafeteria,88.68,Ocio
11005,2,transferencia ahorro mensual,917.97,Ahorros
11006,1934,pago de intereses,729.92,Deudas
11007,394,factura gas metrogas,189.3,Servicios
11008,306,tarjeta abono internet fibertel,90.86,Servicios
11009,1170,cuota prestamo auto,515.54,Deudas
11010,530,qbono internet fibertel,75.93,Servicios
11011,528,compra compra farmacia,362.18,Salud
11012,965,cuota prestamo banco,291.93,Deudas
11013,671,tarjeta cuota prestamo auto,338.84,Deudas
11014,2400,carniceria central,326.48,Alimentacion
11015,2858,compra libros de texto,368.56,Educacion
11016,2257,compra libros de texto,434.71,Deudas
11017,958,compras fiambreria,297.87,Alimentacion
11018,2253,juegos de consola,107.47,Ocio
11019,2673,cena restaurante,46.7,Ocio
11020,1714,reparacion de cerradura,205.31,Vivienda
11021,721,salida al cine,24.61,Ocio
11022,636,cena restaurante,20.85,Salud
11023,1039,fac compra supermercado dia,162.06,Alimentacion
11024,2906,matricula del colegio,539.66,Educacion
11025,2524,compra colectivo linea 60,24.94,Transporte
11026,2346,tarjeta servicio de agua aysa,77.16,Servicios
11027,557,compra dolares banco,171.16,Ahorros
11028,1118,fondo comun de inversion,777.16,Ahorros
11029,2155,transferencia ahorro mensual,1072.86,Ahorros
11030,128,factura gas metrogas,81.94,Salud
11031,1994,abono telefonia movil,95.05,Salud
11032,2507,compras fiambreria,301.32,Alimentacion
11033,38,juegos de consola,52.93,Ocio
11034,1633,curso de programacion,103.29,Educacion
11035,198,tarjeta cuota prestamo auto,365.74,Deudas
11036,2405,cuota prestamo auto,544.26,Deudas
11037,2055,compra ferreteria,929.65,Vivienda
11038,519,supermercado coto,348.84,Alimentacion
11039,2242,salida al cine,147.9,Educacion
11040,2364,carniceria central,224.45,Alimentacion
11041,1025,curso de programacion,576.68,Educacion
11042,1086,taller de ingles,617.52,Educacion
11043,2391,medicamentos recetados,142.41,Salud
11044,2649,utiles escolares,186.16,Educacion
11045,1042,cerveceria artesanal,24.45,Ocio
11046,620,fac cuota jardin de infantes,510.17,Educacion
11047,1395,tarjeta compra panaderia,385.33,Alimentacion
11048,2870,abono internet fibertel,49.35,Servicios
11049,1595,comprq farmacia,52.63,Salud
11050,1723,factura luz edesur,100.18,Servicios
11051,235,cuota jardin de infantes,783.91,Educacion
11052,447,opticq lentes,366.22,Salud
11053,610,cerveceria artesanal,29.73,Ocio
11054,8,carniceria central,199.03,Alimentacion
11055,462,cerveceria artesanal,116.73,Ocio
11056,1000,servicio de plomeria,923.43,Vivienda
11057,1335,reparacion de cerradura,348.24,Vivienda
11058,134,matricula del colegio,439.16,Vivienda
11059,2433,plazo fijo,146.64,Ahorros
11060,56,compra almacen san martin,133.04,Alimentacion
11061,993,dentista limpieza,155.65,Salud
11062,1384,expensas del edificio,1037.11,Vivienda
11063,1995,carga sube,11.01,Transporte
11064,1112,fondo comun dw inversion,1062.72,Ahorros
11065,2186,abono telefonia movil,121.82,Ahorros
11066,1524,tarjeta supermercado carrefour,243.23,Alimentacion
11067,2583,transferencia ahorro mensual,300.21,Ahorros
11068,144,juegos de consola,59.66,Alimentacion
11069,2917,taxis de la ciudad,67.94,Transporte
11070,2704,pago de supermercado coto,286.1,Ahorros
11071,2104,suscripcion netflix,24.92,Ocio
11072,620,factura luz edesur,114.94,Servicios
11073,1887,suscripcion netflix,35.26,Ocio
11074,1030,abono internet fibertel,95.91,Servicios
11075,2590,suscripcion spotify,46.9,Ocio
11076,2495,pago tarjeta de credito,933.43,Deudas
11077,2021,pago de colectivo linea 60,49.08,Transporte
11078,1409,pqgo de compra dolares banco,647.75,Ahorros
11079,2922,fondo comun de inversion,229.66,Ahorros
11080,639,transferencia ahorro mensual,554.53,Ahorros
11081,1657,qbono telefonia movil,193.21,Deudas
11082,2659,pago de fondo comun de inversion,1020.52,Ahorros
11083,837,compra supermercado dia,159.33,Alimentacion
11084,1586,cuota prepaga osde,161.1,Salud
11085,780,carga sube,69.76,Transporte
11086,837,supermercado carrefour,323.03,Alimentacion
11087,2558,utiles escolqres,271.21,Educacion
11088,2860,compras fiambreria,168.3,Alimentacion
11089,2612,optica lentes,136.25,Salud
11090,265,movimiento: cerveceriq artesanal,130.29,Ocio
11091,1217,cerveceria artesanal,22.58,Ocio
11092,1398,compra farmacia,103.78,Ocio
11093,2058,servicio de plomeriq,200.97,Vivienda
11094,302,impuestos municipales,47.6,Servicios
11095,1978,pago de juegos de consola,148.82,Ahorros
11096,805,peaje autopista,24.94,Transporte
